"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"1180" "bsIG-bXSRcCx62k4lHBEcw" "Fresh Mama" 37 2.57507856092803 57 2.89842239346453 94 2.77114875725335 0.267779132276186 0.663525312941215 "Las Vegas" "NV" 36.08235 -115.243453
"1181" "BSlmhfVEsy16C_ZUpcyB8w" "Bob's East Side Deli" 15 3.45301285501099 16 3.22271156839099 31 3.33414767482002 0.547541461974824 0.769830779522551 "Las Vegas" "NV" 36.079498 -115.110967
"1182" "bsurBnPwOHcz8ATxzgxcEA" "German Bread Bakery" 27 3.69148406598557 36 3.43712729365356 63 3.54613733893871 0.176135841284719 0.589504079807853 "Las Vegas" "NV" 36.2006526 -115.2816937
"1183" "BT2Vls7h6sWrCKa5gGXbKg" "Long Wong's Restaurant" 14 2.64671436515342 33 2.01947697166914 47 2.20631364206871 0.157175716355678 0.576758078290935 "Phoenix" "AZ" 33.4807981 -112.0208269
"1184" "b-t3nNmRw6alKw4aSqAgPg" "Los Dos Molinos" 60 2.36531666870038 37 2.68568734388763 97 2.48751991593675 0.310933349997189 0.692338692403627 "Phoenix" "AZ" 33.509677 -112.058811
"1185" "Bt7lGzIlPGc13iCXoc-TIw" "Prime" 235 3.23982656576063 86 3.27913487047278 321 3.2503577626617 0.775814557327755 0.825058920925966 "Las Vegas" "NV" 36.11199 -115.177001
"1186" "bt9J3GgjArWCTfyoa3naEw" "Parma By Chef Marc" 212 3.45376988431677 99 3.4222335439018 311 3.44373098495638 0.808529349402656 0.829339414195479 "Las Vegas" "NV" 36.1808173 -115.2589028
"1187" "btay-zbv6GGEp6c3Wg2MSw" "Manna Mediterranean" 14 2.71788421460444 25 2.06387884388923 39 2.29865000260751 0.172399031224302 0.589402704156181 "Henderson" "NV" 36.0394128 -115.0298537
"1188" "btlVeAeHKq287Ux6SrUwdw" "Sweet Tomatoes" 15 2.58026563316525 34 2.43353543174158 49 2.47845284034067 0.693725542713005 0.808581130425768 "Peoria" "AZ" 33.637715 -112.22205
"1189" "Btmq4WdwevpVWTPjhzf1YQ" "Teakwood Tavern and Grill - Gilbert" 39 2.47020931430279 30 3.09263528640494 69 2.74082930217329 0.0312194916977451 0.344975306604319 "Gilbert" "AZ" 33.3052413358 -111.786033511
"1190" "btp0v0Qk7CmOmuMdt3aqkQ" "Smith & Wollensky" 158 2.83765001965682 97 2.89515563724373 255 2.85952470556243 0.705831884861326 0.810971900001279 "Las Vegas" "NV" 36.1046842 -115.1725795
"1191" "BTSigmp5qWH2Fq9-xJETzw" "BK Whopper Bar" 16 1.37477364624221 11 2.28131829771974 27 1.74410665239972 0.127625474863671 0.53347436638866 "Las Vegas" "NV" 36.118776 -115.186568
"1192" "BTuIIugHm1meyJGG9_HJgA" "TJ's Steakhouse" 33 2.98831584446026 14 2.56529000213104 47 2.86230814674517 0.349495881574266 0.703976097494915 "Las Vegas" "NV" 36.1371122 -115.1529193
"1193" "btuXBnJEIkn7ax2TfvHQyw" "El Torito Cafe" 45 2.56152638063724 25 2.90756669415369 70 2.68511220689312 0.288986452853862 0.680672733546967 "Henderson" "NV" 36.0024059 -114.94001
"1194" "BtX9mA5dYDzULGVPC4-I-A" "Sonic Drive-In" 11 1.83886611839216 16 2.39109319985018 27 2.16611179629321 0.333898910086861 0.697226260652192 "Tempe" "AZ" 33.407578 -111.9220955
"1195" "btyUDDEtkdTIaVXSIsqJKg" "Humble Pie" 13 2.37260962555623 13 2.25961856253017 26 2.3161140940432 0.824944573624662 0.83198863343388 "Phoenix" "AZ" 33.4354634 -112.0069893
"1196" "bUEcGqSBzcoofYo4RSr-AA" "Geebee's Bar & Grill" 16 3.12940403160121 15 3.17493141371623 31 3.15143341004396 0.926692667797196 0.843248454601849 "Las Vegas" "NV" 36.034012 -115.171268
"1197" "Bui7TEFaPwuZtW5QQg2oFQ" "Sushi Q" 16 2.82361296961771 22 2.69882062870582 38 2.75136477224767 0.76707702498513 0.8232385629149 "Phoenix" "AZ" 33.5657923 -112.0991561
"1198" "BUiiALlrTxLYGGC9KhAkyQ" "China Star Buffet" 14 1.48722896087953 15 1.22008562050687 29 1.3490513710316 0.553615082829593 0.770037934327078 "Las Vegas" "NV" 36.099494 -115.2083645
"1199" "BUpMSaHWxlWTgKTDIzz5Lw" "KGB: Kerry's Gourmet Burgers" 219 2.55650630790893 99 2.7192903809554 318 2.60718436838566 0.220047735729896 0.627315659330868 "Las Vegas" "NV" 36.1193389 -115.1717699
"1200" "B-urUvRjp0GJ8-Kos2Rjrw" "Remington's Restaurant" 37 1.83687674275291 13 2.39208734259057 50 1.9812314987107 0.247322839667872 0.643470328361598 "Scottsdale" "AZ" 33.546 -111.969309968
"1201" "BuwH4-HcleWMSyBObu_uxQ" "Shane's Rib Shack" 25 2.41149820371567 29 2.70211076200625 54 2.5675679109458 0.363837059839858 0.70878389804738 "Glendale" "AZ" 33.534366 -112.2618196
"1202" "BV8_BpJaWpU_HjjLiYZX-Q" "China City Super Buffet" 23 2.2791370417319 27 2.42079782439392 50 2.35563386436939 0.72609023884923 0.814805019192992 "Mesa" "AZ" 33.375057 -111.687177
"1203" "BVCDPqlHMDPLWn9EhdDXNg" "Japanese Curry Zen" 138 3.57811391337671 109 3.48007299631509 247 3.53484889329688 0.329961345021462 0.697226260652192 "Las Vegas" "NV" 36.1268196106 -115.20941925
"1204" "BVRWDjbj9g712L5INfhKog" "Sushi On Tropicana" 86 2.73452996697478 26 2.53193942607595 112 2.68750001998041 0.531207467761882 0.766133302423235 "Las Vegas" "NV" 36.099319 -115.114283
"1205" "BvyARfwpde38566aiDM10w" "Binion's Ranch Steak House" 107 3.00144636365717 31 3.29615389848705 138 3.06764878090156 0.155498968517959 0.57596954778774 "Las Vegas" "NV" 36.171235 -115.144061
"1206" "bvYPXRj2ONK3VIDZ54PFyA" "Red Koi Japanese Restaurant" 41 2.81971138001811 31 2.48868260348305 72 2.67718510123218 0.281879529710495 0.675792218364825 "Mesa" "AZ" 33.3209408472 -111.685936624
"1207" "BW1JCE3Qj4uIokg7kLUL7w" "Wolfgang Puck Bar and Grill" 450 3.05268578452834 238 2.93248535497966 688 3.01110482198097 0.11906293328124 0.518060905681939 "Las Vegas" "NV" 36.1017869866 -115.170750618
"1208" "bwaj94niH8eOG5p31IKB6Q" "Sierra Gold" 25 2.26132369944293 12 1.94243223699033 37 2.15789944135019 0.456672200928896 0.743188960852702 "Henderson" "NV" 36.055938 -115.0437731
"1209" "BWHWlMbbfW2uuuZpmkWItg" "My Fit Foods" 10 3.35890685609496 12 3.43549008770657 22 3.40067952788311 0.871343515744998 0.837770122933304 "Scottsdale" "AZ" 33.5669571945 -111.925396842
"1210" "bxEd1ust_wI0Br-HLnEy0Q" "Chez Vous Crepes" 64 3.51191555697247 22 3.43390608053904 86 3.49195964439647 0.76014981890852 0.8232385629149 "Scottsdale" "AZ" 33.566109 -111.9244817
"1211" "bXfMEP__URx7f-s1GT8Teg" "Super Mex Restaurant & Cantina" 51 2.12417441858528 35 2.85865751952064 86 2.42309195966362 0.00910571270661529 0.222432676202307 "Las Vegas" "NV" 36.0722521 -115.0993861
"1212" "bXwFv2IslBSzkMPFkS_aLw" "Ocean Grill" 15 2.68284493693108 12 2.57702229870176 27 2.6358126532736 0.832308807918065 0.83198863343388 "Madison" "WI" 43.0735642 -89.3824733
"1213" "bY3DZERDCvEb066dUocfdA" "Russo's Pizza Kitchen" 28 2.94790443510032 29 3.28491139291961 57 3.11936411539434 0.346441118163601 0.703606454337796 "Las Vegas" "NV" 36.0989227228 -115.242402161
"1214" "BYe8zZeHoap-cdYtlJOz0Q" "Coco's Family Restaurant" 60 3.04921524729818 26 3.13080976692465 86 3.07388335788293 0.787031767375606 0.826371087144988 "Las Vegas" "NV" 36.099004 -115.16522
"1215" "byFWmwlVSmUj-AmM6NZYvw" "In-N-Out Burger" 24 3.33707882024446 31 3.01497658807383 55 3.15553028938465 0.214611559849549 0.624179941491231 "Phoenix" "AZ" 33.683068 -111.976633
"1216" "By_GCpCBPCXMQkEBR4hymQ" "Famous Dave's BBQ" 53 2.64309989840477 40 2.53844255187808 93 2.59808598592017 0.687512741340942 0.807442097969204 "Las Vegas" "NV" 36.1149939 -115.3051701
"1217" "byhwHi0lhYdyY5kSpuqoaQ" "Brio Tuscan Grille" 138 2.84124304797876 58 2.85498962360285 196 2.84531091219405 0.934910395109079 0.843248454601849 "Scottsdale" "AZ" 33.6253647879 -111.925047537
"1218" "bYOelA2sbbCZ020zgc__YQ" "Panera Bread" 19 2.81387452154627 15 2.6100537971873 34 2.72395361374084 0.648111239372042 0.798618913294004 "Henderson" "NV" 36.0210944008 -115.085951871
"1219" "bYVw4AB5Y7plyqxAJgSi5w" "The City Cafe" 15 2.98900234097238 20 2.89150479587599 35 2.93328945806016 0.761176920901806 0.8232385629149 "Edinburgh" "EDH" 55.9492419 -3.1878483
"1220" "BZ5Fqx0dTwZgnLzCcMyJaQ" "Munch A Mania" 26 3.61600518002223 19 3.57003969675944 45 3.59659753153349 0.843860427470383 0.83338933906606 "Tempe" "AZ" 33.422576 -111.896271
"1221" "BzBOUYN8XmhPJgOmMYg-hQ" "Manhattan Pizza III" 14 2.00399832303126 12 1.17706619422174 26 1.62233734050379 0.164902028643236 0.580574250976634 "Henderson" "NV" 36.0800269 -115.0539696
"1222" "bzDs0u8I-z231QVdIQWkrA" "Los Reyes De La Torta" 172 3.42507717276014 166 3.43481798020734 338 3.42986111961291 0.916947285645543 0.843248454601849 "Phoenix" "AZ" 33.5708369 -112.0655987
"1223" "bZivzFTkkjNtUBSuMhoCtg" "Sushi Brokers" 124 2.37525626763659 90 2.86261296818685 214 2.58021936599885 0.00637229077577281 0.194839012102654 "Scottsdale" "AZ" 33.64053 -111.92477
"1224" "BZk5ij706Xgx8Yr_3EwEcQ" "La Favorita" 23 3.55970568289611 11 2.83548360356495 34 3.32539853958309 0.117387188743994 0.516380538675575 "Edinburgh" "EDH" 55.9646056 -3.176826
"1225" "bZkRR9-BnwE-sb1ql7WPJg" "The Good Egg - Val Vista" 28 3.10804836807996 15 2.47094721461155 43 2.88580377966075 0.115185122964565 0.513045753366283 "Mesa" "AZ" 33.380583 -111.7538379
"1226" "bzQPFOLLxuwx7K7dw8j7Zw" "Cafe Los Dos Y Cantina" 99 1.99258640699595 33 2.61972042957674 132 2.14936991264115 0.0667175293051414 0.436271113848904 "Phoenix" "AZ" 33.3044612 -111.9945753
"1227" "bzSzpGAn4kjGRtsgMM1pvg" "Ross J's Aloha Grill" 79 3.46973405823775 105 3.53444973616684 184 3.50666420053424 0.617445379301114 0.79000493870891 "Henderson" "NV" 36.071365 -115.0722635
"1228" "bZX-b9fInWIk8j3Y50uBWQ" "New Seoul Korean" 28 2.70236137548107 13 2.1725640288366 41 2.53437685093526 0.178702598811139 0.591691218808206 "Madison" "WI" 43.0720815 -89.4288516
"1229" "bzXDUQ-5Odzx5WZNoSoANg" "Oscar's Pier 83" 36 3.41067576103417 50 3.33414554889419 86 3.36618145165046 0.714492412612205 0.811882050353829 "Glendale" "AZ" 33.6535664937 -112.18482506
"1230" "c0-q98sX3AEsiYKSVIukyQ" "El Charro Restaurant & Cocktail Lounge" 17 2.58041026000967 29 2.4163478142519 46 2.47697958768412 0.719143532519926 0.813353588445431 "Mesa" "AZ" 33.417567 -111.839593
"1231" "C0r1yj7CBKMXc4Up_5Nmhg" "Ohana Hawaiian BBQ" 26 2.21747171957878 27 2.53554313486069 53 2.37950810094881 0.306716436114008 0.688960935386809 "Las Vegas" "NV" 36.0387056 -115.1986027
"1232" "c0RSs2KYK5Y-ZlSrNq9LyA" "Moto Sushi" 126 2.50594260493469 70 2.80574346166468 196 2.61301433948111 0.106194670499686 0.494097633770001 "Phoenix" "AZ" 33.5369963 -112.0474809
"1233" "c12WDNrP2wyQgbnEYDdxCw" "MGM Grand Buffet" 180 1.85210370556148 251 1.76241889028677 431 1.79987426557551 0.390952052046229 0.723179046434307 "Las Vegas" "NV" 36.1020532611 -115.171354277
"1234" "C185HewDKhT0s6JmFFFqcg" "Caf Berlin" 98 3.28387978891462 54 3.50897572850855 152 3.36384808324404 0.171243444650991 0.587634599363178 "Las Vegas" "NV" 36.0724469893 -115.20714283
"1235" "c1yGkETheht_1vjda7G5sA" "Green" 223 3.56325353060607 383 3.45502253472938 606 3.49485011241998 0.137686213548206 0.547296652705363 "Tempe" "AZ" 33.453786902 -111.927165985
"1236" "c2fr_SXa-X6RiDYP_kCnxQ" "Simply Pure by Chef Stacey Dougan" 25 3.53471190180328 17 3.74032037960376 42 3.617934380913 0.51394032670363 0.763537615802187 "Las Vegas" "NV" 36.167526 -115.138435
"1237" "C4CbD-0Rz4nglavf_0dRdg" "Ta Ta Bistro" 49 2.80396203633156 41 3.02399673694011 90 2.90420006660879 0.359051215768086 0.706564338989863 "Henderson" "NV" 36.0228024608 -115.04855723
"1238" "c5awK9N87I8DiEvVrNDEMg" "My Big Fat Greek Restaurant" 39 2.1530778717906 14 2.85606097827919 53 2.33877152256117 0.0829892283836917 0.468747818928633 "Mesa" "AZ" 33.3936604 -111.6927462
"1239" "c5mGzf4ovtEglIzlXsL6rA" "Connolly's Sports Grill" 24 2.12428659523412 14 3.30779906027743 38 2.56031750340797 0.000384545811872651 0.045543032199492 "Phoenix" "AZ" 33.7978265 -112.1158534
"1240" "C5rMLAVULLhHUwGrmFvd6A" "The Perch Pub & Brewery" 88 2.75724775748023 31 2.59280700550784 119 2.71441025066389 0.559094984928565 0.772723439694328 "Chandler" "AZ" 33.300157 -111.842515
"1241" "c5vw2szmGbzP76qiw5WsxA" "Harvey American Public House" 90 2.51625509923503 30 2.89048404041734 120 2.60981233453061 0.0976006997172921 0.483253248034679 "Gilbert" "AZ" 33.3072791 -111.7565009
"1242" "c6op8GXGXxzeEvl3C3mPXA" "TGI Friday's" 48 1.53499892032796 10 1.91208430625204 58 1.60001364203901 0.333177891834165 0.697226260652192 "Las Vegas" "NV" 36.11576 -115.192665
"1243" "C7o7x_Gz-iNGNGNPZx28bw" "Center Cut Steakhouse" 41 2.67655824481451 16 3.20567172453511 57 2.82508132684134 0.118581994172338 0.518060905681939 "Las Vegas" "NV" 36.1164368351 -115.172159768
"1244" "C_7XW_kw9JtFkE8dzI7BiQ" "Round Table Pizza" 11 2.98844555441769 16 3.29237324189564 27 3.16855085070092 0.467214118509014 0.746670794320486 "Las Vegas" "NV" 36.1969718933 -115.256149292
"1245" "c8Xamwyv5Tyi2VjjyQcwaw" "Island Sushi and Grill" 215 3.0989716198314 163 3.25177010423488 378 3.16486091337047 0.201805558018119 0.614044456394504 "Las Vegas" "NV" 36.0184198 -115.1179769
"1246" "c8XlQvVNwKhH9BOHEObtNQ" "Claim Jumper" 86 2.47515528026422 42 2.28329179535318 128 2.41220007427779 0.448774042343589 0.740367304829033 "Tempe" "AZ" 33.378926 -111.964813
"1247" "C90nLkXxPxv_1y7cL4a_7Q" "PHX Burrito House" 13 3.94108559609343 17 3.84473843115944 30 3.8864888692975 0.535877247234892 0.766133302423235 "Phoenix" "AZ" 33.4963856007 -112.083983186
"1248" "C9GQcIqPYHO0HTX2IH2Gkw" "Mad Onion" 80 1.98143317662341 52 1.89636788307611 132 1.94792260643811 0.720387260159047 0.813353588445431 "Las Vegas" "NV" 36.099809 -115.167501
"1249" "c9wKRLG8MmJVdFIx9qtgfA" "Meatball Spot" 149 1.8680878009448 39 1.80692823990462 188 1.8554004451971 0.799516971619207 0.827410652040934 "Las Vegas" "NV" 36.0683629 -115.1726642
"1250" "caFlgAhbLswnEy0WjubewA" "Barro's Pizza" 12 2.98468885460396 12 3.16521238980026 24 3.07495062220211 0.758971571047572 0.8232385629149 "Laveen" "AZ" 33.3775851 -112.1733455
"1251" "cAPjkG4oP7EC34wIqentgQ" "Sammy's Woodfired Pizza and Grill" 45 2.43270773452614 14 2.64876053360683 59 2.48397450040969 0.583256937047446 0.778389155707305 "Henderson" "NV" 36.0721417 -115.0800079
"1252" "CaYHpGAoLFIr2_UapoGZBA" "M Sushi Bar" 35 2.40355616050764 17 3.29849504551529 52 2.69613233445245 0.00678292890857182 0.198911832067472 "Glendale" "AZ" 33.6524048698 -112.185529028
"1253" "cB3P1HylsRlEIpWWsRJR5Q" "Los Favoritos" 18 2.43026745934799 45 3.3158014201965 63 3.06279171709692 0.023025211822765 0.319372754523287 "Gilbert" "AZ" 33.3193491 -111.8057928
"1254" "CBoMK_j_QG-DdMIsqznTkQ" "Beso" 36 3.09514143345724 10 3.02090880509915 46 3.07900390555331 0.848495540833652 0.83338933906606 "Las Vegas" "NV" 36.0808197834 -115.222729651
"1255" "cBpJIOrVXotDI0XAZH_k0g" "Yard House" 194 3.07208689548432 109 3.10414974796419 303 3.08362105693748 0.765540856289095 0.8232385629149 "Glendale" "AZ" 33.5341236 -112.2612165
"1256" "CBSWRSMKqT-OXzAqnz77xw" "City Restaurant" 12 2.60918123106745 11 3.06043645241169 23 2.82499894562339 0.137624742474941 0.547296652705363 "Edinburgh" "EDH" 55.9469748 -3.1861882
"1257" "CBumPtpjISns8paiSwtlLw" "Stage Deli" 10 2.36108003119418 24 1.54465756645831 34 1.78478182079239 0.0507766288269518 0.404365722024553 "Las Vegas" "NV" 36.103295 -115.1676
"1258" "cBwc3dhdHw0emmg9nd5SXw" "Royal Jasmine Thai Restaurant" 37 3.33001096183602 23 3.65002649443584 60 3.45268358266595 0.21870714341488 0.627315659330868 "Goodyear" "AZ" 33.492737 -112.380047
"1259" "cC08otMSMx_S4eUbmElKew" "Spicy City" 22 1.53102645031552 17 2.66199229940689 39 2.02401156402201 0.0204015886715193 0.307950578352026 "Las Vegas" "NV" 36.1472 -115.1892
"1260" "cc9KFNrcY9gA7t9D1a3FpA" "Sandella's Flatbread Cafe" 31 3.50673947401757 34 3.16718318108166 65 3.32912541309725 0.113895843341893 0.508850181040241 "Chandler" "AZ" 33.3058373 -111.9462863
"1261" "CckmnbRINaLB4Aaq1dAFCQ" "Greek Gyro Express" 33 3.42528014458926 37 3.12706352212753 70 3.26765135843091 0.200004081780581 0.613309954014416 "Avondale" "AZ" 33.4534850234 -112.339018258
"1262" "ccRPyxvCzkhwpb5ClCbTsw" "Iguana Mack's" 73 2.14324249585131 34 2.52135428989667 107 2.26339016872554 0.140926071909515 0.553506198047156 "Chandler" "AZ" 33.326925 -111.858251
"1263" "Cd3uJtsQtG3vJ_WLGp7YZQ" "Wok Box" 14 3.07523873883409 30 2.25156405669281 44 2.51364236464686 0.0384168237646459 0.362893580032192 "Scottsdale" "AZ" 33.6297922 -111.8875246
"1264" "cd5bMHS4w56rLfjcLGTobg" "Maharaja Restaurant" 55 3.61175204764234 42 3.01101495191557 97 3.35163907835858 0.0100199918340045 0.233724933566186 "Madison" "WI" 43.056081 -89.4976609
"1265" "Cd6B3ErSmNwTjDlju_lU3g" "Carefree Station" 50 2.55328945422392 30 3.01010867218179 80 2.72459666095812 0.164096815215906 0.580357282833128 "Carefree" "AZ" 33.825913 -111.924247
"1266" "cdacUBBL2tDbDnB1EfhpQw" "Cafe Carumba" 39 2.77930314591965 21 3.12336737194212 60 2.89972562502751 0.0975768025814762 0.483253248034679 "Scottsdale" "AZ" 33.4949678 -111.9241443
"1267" "cdgE3vbs7paKuMHCrkkUsw" "Culver's" 17 2.89006180100629 19 3.11500269903651 36 3.00878060830002 0.549176696206668 0.769830779522551 "Avondale" "AZ" 33.4572758706 -112.305876883
"1268" "CdOb17NMdQpagyHSxv5mHA" "YC's Mongolian Grill" 38 3.37237234432792 60 3.16203491726512 98 3.24359432775886 0.322689617275617 0.697226260652192 "Tempe" "AZ" 33.394965 -111.909476
"1269" "CDV83N76Fj7CqLKSN8DGQw" "Project Coffee" 12 2.39090113363976 13 3.06319497021294 25 2.74049392865781 0.0709675288577389 0.442961954329085 "Edinburgh" "EDH" 55.9360053 -3.2096689
"1270" "cdwHgELA2puX2DNfwSt5EA" "El Chorro" 101 2.73426097454745 57 2.94993329502317 158 2.81206681168109 0.308037690733156 0.69000726167461 "Paradise Valley" "AZ" 33.5320279 -111.961588
"1271" "C_DYSZd7DtCLomCZ1s9ZBg" "Two Sisters' Thai Food" 18 3.72714303313816 16 2.96308035229853 34 3.36758412450775 0.0679445345573887 0.437130521360556 "Phoenix" "AZ" 33.6059251 -112.0363947
"1272" "CE85IKRDS4GimIaoIp3N5A" "Rainbow Club & Casino" 42 3.18291862748815 30 2.76745693521347 72 3.00980958904037 0.110967073970478 0.50166055541765 "Henderson" "NV" 36.032743 -114.983609
"1273" "cE99Cjrj2YXSGs4MECb86w" "Gandolfo's New York Delicatessen" 22 2.16855751698342 25 2.25270992594543 47 2.21331943664406 0.79462155485706 0.826704857490884 "Tempe" "AZ" 33.3496805 -111.9487453
"1274" "CEq1jgP-F6roehvSiv30dQ" "de la Cruz Bistro" 40 2.16451270378301 17 2.73466464285364 57 2.33455801894442 0.0423791873152405 0.377886457132253 "Mesa" "AZ" 33.4152355 -111.8319331
"1275" "CEs_oJMtLsll3xBM9slBQQ" "Original Pancake House" 88 2.2744372680409 34 2.46380911194213 122 2.32721302781665 0.479635019342018 0.749200439149708 "Scottsdale" "AZ" 33.502239 -111.9325368
"1276" "CEswyP-9SsXRNLR9fFGKKw" "Twin Peaks" 87 2.08653051300794 46 2.58601166300034 133 2.25928339195268 0.0240481000528672 0.324198134742255 "Scottsdale" "AZ" 33.629436 -111.891499
"1277" "C_eWAEOvkHZ_IZYGwjtpmg" "Saddle Ranch Chop House" 95 2.06789943535012 43 2.2694443074822 138 2.1306996491304 0.380934354888959 0.716454278536553 "Glendale" "AZ" 33.5329877 -112.2635192
"1278" "CFaRVxsnN4Zjf28cbORKIA" "Via Delosantos" 80 2.77784822256815 66 2.85243113612696 146 2.81156378623172 0.700885041606591 0.810241795233351 "Phoenix" "AZ" 33.5694088 -112.0741658
"1279" "CfdCsVkzzM3uJKGRzA0ufA" "Tony Roma's" 67 1.26246445056614 19 1.00537235003912 86 1.20566503300785 0.427759164559991 0.737780569886385 "Las Vegas" "NV" 36.1707639 -115.1435262
"1280" "CFdPTWukph1ownRkLiglJg" "Jesters Mexican Grill" 13 3.31584814760645 10 3.28152783263221 23 3.3009262715307 0.938449204966671 0.844293352092655 "Phoenix" "AZ" 33.683216 -112.083836
"1281" "C-frmXCGIhmmu0FP17GhRQ" "Capriotti's" 23 2.57101546240924 24 2.81852981147381 47 2.69740576831455 0.508203811189384 0.759657625212919 "Phoenix" "AZ" 33.524634 -112.046985
"1282" "cfRrO0P-L7o6UWL81pmxCA" "Lo Cascio's Italian Restaurant" 38 2.30637924611021 11 3.16679140968817 49 2.49953299711751 0.055098720040045 0.409414036438161 "Tempe" "AZ" 33.45319 -111.926944
"1283" "cfy-C6XNFt-F-dCQfK7EDQ" "Mikado Sushi" 58 3.02596143477768 34 2.92034516239668 92 2.98692933411514 0.679366853268569 0.806356942891302 "Chandler" "AZ" 33.2611744 -111.8572231
"1284" "_CG5zJAoNN6gszjhSyUcww" "Chodang" 76 3.02441383051159 67 3.37015123089242 143 3.18640268243827 0.0127148127733832 0.262180516380081 "Chandler" "AZ" 33.3118297 -111.8411529
"1285" "cgFiAUsYCiw9RBX4SgkZUA" "Terra Rossa" 66 2.38213550978269 28 2.4276777053335 94 2.39570127015953 0.884693958689675 0.837931922581815 "Las Vegas" "NV" 36.1572810451 -115.333614349
"1286" "cgNIBHS2mLdbTRiodAT6EQ" "Tacos De Juarez" 23 3.42497604361296 35 2.79728116719241 58 3.04619465266953 0.0207973523587726 0.310585584834899 "Phoenix" "AZ" 33.459347 -112.064755
"1287" "cG-wWJPO6MCuphYIqVcLsQ" "Rosati's Authentic Chicago" 22 2.3917742025563 21 2.56467066452181 43 2.47621200956271 0.706277913818937 0.810971900001279 "Madison" "WI" 43.0608245 -89.4965292
"1288" "cGyalldZk-hRdDDoL73awg" "Design & Wine" 14 3.66689404002948 17 3.68910884546911 31 3.67907635268992 0.950992269481187 0.846927601668246 "Henderson" "NV" 36.034589 -115.0978689
"1289" "CGYOPcYTfwXFu-Sn0MsgGQ" "La Belle Terre Bread French Bakery Caf" 50 3.50333225850987 82 3.46393666492388 132 3.47885923825191 0.801241881351943 0.827670903958027 "Las Vegas" "NV" 36.1443668 -115.2743251
"1290" "CgZG8x59kWo4-wVt5vHT4w" "Inka Heritage" 58 3.19324312870258 37 3.51058567453873 95 3.31683969918613 0.0850437661191863 0.468747818928633 "Madison" "WI" 43.0608425 -89.4009947
"1291" "Ch_2Ye0w4Q9l3VeVW7VNHA" "Market Bistro" 22 3.34194931506757 27 3.26532032189468 49 3.29972517597231 0.765824039392185 0.8232385629149 "Phoenix" "AZ" 33.607105 -112.063427
"1292" "chFzObJSoxAbVlFfgk5JRg" "YC's Mongolian Grill" 15 3.1543189872947 21 3.04713299490355 36 3.09179382506653 0.784446809935402 0.825944844408578 "Gilbert" "AZ" 33.3216867596 -111.687776819
"1293" "cHmmow7f9giYMfQ4bp7JHw" "Butterfly Wonderland" 41 2.69958322951413 75 3.12140051846774 116 2.97230992495828 0.0365790966562086 0.361015282056462 "Scottsdale" "AZ" 33.5551698104 -111.878849007
"1294" "ChmqODwuYP1ewjmWXtxtsg" "Nee House Chinese Restaurant" 70 2.700127025827 42 2.92278565906432 112 2.78362401329099 0.356735803891543 0.706564338989863 "Phoenix" "AZ" 33.6128817 -111.9777891
"1295" "chQMtE0iF9CHr8T-ahkrKQ" "Aside of Heart" 14 3.12077240026265 24 2.76259467652202 38 2.89455489053172 0.426278018061732 0.736876908725714 "Phoenix" "AZ" 33.4577555527 -112.067231017
"1296" "chudEeZo1SNr-0Mo9L2OgQ" "Gus's New York Pizza" 42 1.22237642750488 67 1.37319331586959 109 1.31508038640796 0.595660473206313 0.783999758771038 "Tempe" "AZ" 33.4213508 -111.9247139
"1297" "cIAd1K3INw6se9MX7Usi7A" "Corleone's" 17 2.33519923408843 13 2.04161496729177 30 2.20797938514321 0.572280085562652 0.777972721583904 "Phoenix" "AZ" 33.5838994836 -111.976882521
"1298" "ciEBHH91Hz4RciYUUkueNg" "Jenni Pho Grill" 76 2.25890770110642 20 2.62960159500824 96 2.3361355956693 0.25131947875003 0.64688904702949 "Las Vegas" "NV" 36.1264280647 -115.201307757
"1299" "cIk8OYlSsNE0w_elgUtqWw" "The Grilled Cheese Truck" 11 2.38608677114195 29 2.54373078333283 40 2.50037867998034 0.773772546590316 0.825058920925966 "Phoenix" "AZ" 33.4483771 -112.0740373
"1300" "cInzGnaFZ3EIItvFXl1MvQ" "SaBai Modern Thai" 102 3.020598906981 60 3.03803645304887 162 3.02705725737651 0.925801838622256 0.843248454601849 "Phoenix" "AZ" 33.4801515 -111.9923032
"1301" "_CIodPGuvPP2khYkDk1jKw" "Taqueria Los Yaquis" 14 3.81803003041909 31 3.58669953098239 45 3.65866901969603 0.367116181306702 0.709927515662337 "Phoenix" "AZ" 33.5089602511 -112.083414397
"1302" "CIpzeDYD252nq0nRA4px5A" "Charleston's" 49 3.11027264093689 26 3.29154531137474 75 3.17311383335534 0.398348389844852 0.726223045005004 "Scottsdale" "AZ" 33.639342 -111.924724
"1303" "ciUVbSBGDVtIZr8Os4cGvg" "Wing Stop" 12 3.2578476762052 26 2.85528483447868 38 2.98240994239231 0.197927886343243 0.610926420126985 "Las Vegas" "NV" 36.1002283 -115.2098642
"1304" "CJ8IURVsHxTIu2Kzp2Kumw" "Emperor's Buffet" 20 0.72201187304955 33 0.574011444705716 53 0.629860662948672 0.527659620255657 0.766064232123583 "Las Vegas" "NV" 36.118346 -115.170129
